,mae_name,C,gamma,tol,eps,mae
260,SVR_0.0005_0.01_9.999999999999999e-06_0.1,0.0005,0.01,9.999999999999999e-06,0.1,9544311.612733006
261,SVR_0.0005_0.01_9.999999999999999e-06_1.0,0.0005,0.01,9.999999999999999e-06,1.0,9544311.612733006
262,SVR_0.0005_0.01_9.999999999999999e-06_10.0,0.0005,0.01,9.999999999999999e-06,10.0,9544311.612733006
263,SVR_0.0005_0.01_9.999999999999999e-06_100.0,0.0005,0.01,9.999999999999999e-06,100.0,9544311.612733074
264,SVR_0.0005_0.01_9.999999999999999e-05_1e-05,0.0005,0.01,9.999999999999999e-05,1e-05,9544311.612733006
265,SVR_0.0005_0.01_9.999999999999999e-05_0.0001,0.0005,0.01,9.999999999999999e-05,0.0001,9544311.612733006
266,SVR_0.0005_0.01_9.999999999999999e-05_0.001,0.0005,0.01,9.999999999999999e-05,0.001,9544311.612733006
267,SVR_0.0005_0.01_9.999999999999999e-05_0.01,0.0005,0.01,9.999999999999999e-05,0.01,9544311.612733006
268,SVR_0.0005_0.01_9.999999999999999e-05_0.1,0.0005,0.01,9.999999999999999e-05,0.1,9544311.612733006
269,SVR_0.0005_0.01_9.999999999999999e-05_1.0,0.0005,0.01,9.999999999999999e-05,1.0,9544311.612733006
270,SVR_0.0005_0.01_9.999999999999999e-05_10.0,0.0005,0.01,9.999999999999999e-05,10.0,9544311.612733006
271,SVR_0.0005_0.01_9.999999999999999e-05_100.0,0.0005,0.01,9.999999999999999e-05,100.0,9544311.612733074
272,SVR_0.0005_0.01_0.001_1e-05,0.0005,0.01,0.001,1e-05,9544311.612733006
273,SVR_0.0005_0.01_0.001_0.0001,0.0005,0.01,0.001,0.0001,9544311.612733006
274,SVR_0.0005_0.01_0.001_0.001,0.0005,0.01,0.001,0.001,9544311.612733006
275,SVR_0.0005_0.01_0.001_0.01,0.0005,0.01,0.001,0.01,9544311.612733006
276,SVR_0.0005_0.01_0.001_0.1,0.0005,0.01,0.001,0.1,9544311.612733006
277,SVR_0.0005_0.01_0.001_1.0,0.0005,0.01,0.001,1.0,9544311.612733006
278,SVR_0.0005_0.01_0.001_10.0,0.0005,0.01,0.001,10.0,9544311.612733006
279,SVR_0.0005_0.01_0.001_100.0,0.0005,0.01,0.001,100.0,9544311.612733074
280,SVR_0.0005_0.01_0.01_1e-05,0.0005,0.01,0.01,1e-05,9544311.612733006
281,SVR_0.0005_0.01_0.01_0.0001,0.0005,0.01,0.01,0.0001,9544311.612733006
282,SVR_0.0005_0.01_0.01_0.001,0.0005,0.01,0.01,0.001,9544311.612733006
283,SVR_0.0005_0.01_0.01_0.01,0.0005,0.01,0.01,0.01,9544311.612733006
284,SVR_0.0005_0.01_0.01_0.1,0.0005,0.01,0.01,0.1,9544311.612733006
285,SVR_0.0005_0.01_0.01_1.0,0.0005,0.01,0.01,1.0,9544311.612733006
286,SVR_0.0005_0.01_0.01_10.0,0.0005,0.01,0.01,10.0,9544311.612733006
287,SVR_0.0005_0.01_0.01_100.0,0.0005,0.01,0.01,100.0,9544311.612733074
288,SVR_0.0005_0.01_0.1_1e-05,0.0005,0.01,0.1,1e-05,9544311.612733006
289,SVR_0.0005_0.01_0.1_0.0001,0.0005,0.01,0.1,0.0001,9544311.612733006
290,SVR_0.0005_0.01_0.1_0.001,0.0005,0.01,0.1,0.001,9544311.612733006
291,SVR_0.0005_0.01_0.1_0.01,0.0005,0.01,0.1,0.01,9544311.612733006
292,SVR_0.0005_0.01_0.1_0.1,0.0005,0.01,0.1,0.1,9544311.612733006
293,SVR_0.0005_0.01_0.1_1.0,0.0005,0.01,0.1,1.0,9544311.612733006
294,SVR_0.0005_0.01_0.1_10.0,0.0005,0.01,0.1,10.0,9544311.612733006
295,SVR_0.0005_0.01_0.1_100.0,0.0005,0.01,0.1,100.0,9544311.612733074
296,SVR_0.0005_0.01_1.0_1e-05,0.0005,0.01,1.0,1e-05,9544311.612733006
297,SVR_0.0005_0.01_1.0_0.0001,0.0005,0.01,1.0,0.0001,9544311.612733006
298,SVR_0.0005_0.01_1.0_0.001,0.0005,0.01,1.0,0.001,9544311.612733006
299,SVR_0.0005_0.01_1.0_0.01,0.0005,0.01,1.0,0.01,9544311.612733006
300,SVR_0.0005_0.01_1.0_0.1,0.0005,0.01,1.0,0.1,9544311.612733006
301,SVR_0.0005_0.01_1.0_1.0,0.0005,0.01,1.0,1.0,9544311.612733006
302,SVR_0.0005_0.01_1.0_10.0,0.0005,0.01,1.0,10.0,9544311.612733006
303,SVR_0.0005_0.01_1.0_100.0,0.0005,0.01,1.0,100.0,9544311.612733074
304,SVR_0.0005_0.01_10.0_1e-05,0.0005,0.01,10.0,1e-05,9544311.612733006
305,SVR_0.0005_0.01_10.0_0.0001,0.0005,0.01,10.0,0.0001,9544311.612733006
306,SVR_0.0005_0.01_10.0_0.001,0.0005,0.01,10.0,0.001,9544311.612733006
307,SVR_0.0005_0.01_10.0_0.01,0.0005,0.01,10.0,0.01,9544311.612733006
308,SVR_0.0005_0.01_10.0_0.1,0.0005,0.01,10.0,0.1,9544311.612733006
309,SVR_0.0005_0.01_10.0_1.0,0.0005,0.01,10.0,1.0,9544311.612733006
310,SVR_0.0005_0.01_10.0_10.0,0.0005,0.01,10.0,10.0,9544311.612733006
311,SVR_0.0005_0.01_10.0_100.0,0.0005,0.01,10.0,100.0,9544311.612733124
312,SVR_0.0005_0.01_100.0_1e-05,0.0005,0.01,100.0,1e-05,9544329.612733021
313,SVR_0.0005_0.01_100.0_0.0001,0.0005,0.01,100.0,0.0001,9544329.612733021
314,SVR_0.0005_0.01_100.0_0.001,0.0005,0.01,100.0,0.001,9544329.612733021
315,SVR_0.0005_0.01_100.0_0.01,0.0005,0.01,100.0,0.01,9544329.612733021
316,SVR_0.0005_0.01_100.0_0.1,0.0005,0.01,100.0,0.1,9544329.612733021
317,SVR_0.0005_0.01_100.0_1.0,0.0005,0.01,100.0,1.0,9544329.612733021
318,SVR_0.0005_0.01_100.0_10.0,0.0005,0.01,100.0,10.0,9544338.612733047
319,SVR_0.0005_0.01_100.0_100.0,0.0005,0.01,100.0,100.0,9544314.612733163
320,SVR_0.0005_0.1_1e-07_1e-05,0.0005,0.1,1e-07,1e-05,9544311.61273335
321,SVR_0.0005_0.1_1e-07_0.0001,0.0005,0.1,1e-07,0.0001,9544311.61273335
322,SVR_0.0005_0.1_1e-07_0.001,0.0005,0.1,1e-07,0.001,9544311.61273335
323,SVR_0.0005_0.1_1e-07_0.01,0.0005,0.1,1e-07,0.01,9544311.61273335
324,SVR_0.0005_0.1_1e-07_0.1,0.0005,0.1,1e-07,0.1,9544311.61273335
325,SVR_0.0005_0.1_1e-07_1.0,0.0005,0.1,1e-07,1.0,9544311.61273335
326,SVR_0.0005_0.1_1e-07_10.0,0.0005,0.1,1e-07,10.0,9544311.61273335
327,SVR_0.0005_0.1_1e-07_100.0,0.0005,0.1,1e-07,100.0,9544311.612733359
328,SVR_0.0005_0.1_1e-06_1e-05,0.0005,0.1,1e-06,1e-05,9544311.61273335
329,SVR_0.0005_0.1_1e-06_0.0001,0.0005,0.1,1e-06,0.0001,9544311.61273335
330,SVR_0.0005_0.1_1e-06_0.001,0.0005,0.1,1e-06,0.001,9544311.61273335
331,SVR_0.0005_0.1_1e-06_0.01,0.0005,0.1,1e-06,0.01,9544311.61273335
332,SVR_0.0005_0.1_1e-06_0.1,0.0005,0.1,1e-06,0.1,9544311.61273335
333,SVR_0.0005_0.1_1e-06_1.0,0.0005,0.1,1e-06,1.0,9544311.61273335
334,SVR_0.0005_0.1_1e-06_10.0,0.0005,0.1,1e-06,10.0,9544311.61273335
335,SVR_0.0005_0.1_1e-06_100.0,0.0005,0.1,1e-06,100.0,9544311.612733359
336,SVR_0.0005_0.1_9.999999999999999e-06_1e-05,0.0005,0.1,9.999999999999999e-06,1e-05,9544311.61273335
337,SVR_0.0005_0.1_9.999999999999999e-06_0.0001,0.0005,0.1,9.999999999999999e-06,0.0001,9544311.61273335
338,SVR_0.0005_0.1_9.999999999999999e-06_0.001,0.0005,0.1,9.999999999999999e-06,0.001,9544311.61273335
339,SVR_0.0005_0.1_9.999999999999999e-06_0.01,0.0005,0.1,9.999999999999999e-06,0.01,9544311.61273335
340,SVR_0.0005_0.1_9.999999999999999e-06_0.1,0.0005,0.1,9.999999999999999e-06,0.1,9544311.61273335
341,SVR_0.0005_0.1_9.999999999999999e-06_1.0,0.0005,0.1,9.999999999999999e-06,1.0,9544311.61273335
342,SVR_0.0005_0.1_9.999999999999999e-06_10.0,0.0005,0.1,9.999999999999999e-06,10.0,9544311.61273335
343,SVR_0.0005_0.1_9.999999999999999e-06_100.0,0.0005,0.1,9.999999999999999e-06,100.0,9544311.612733359
344,SVR_0.0005_0.1_9.999999999999999e-05_1e-05,0.0005,0.1,9.999999999999999e-05,1e-05,9544311.61273335
345,SVR_0.0005_0.1_9.999999999999999e-05_0.0001,0.0005,0.1,9.999999999999999e-05,0.0001,9544311.61273335
346,SVR_0.0005_0.1_9.999999999999999e-05_0.001,0.0005,0.1,9.999999999999999e-05,0.001,9544311.61273335
347,SVR_0.0005_0.1_9.999999999999999e-05_0.01,0.0005,0.1,9.999999999999999e-05,0.01,9544311.61273335
348,SVR_0.0005_0.1_9.999999999999999e-05_0.1,0.0005,0.1,9.999999999999999e-05,0.1,9544311.61273335
349,SVR_0.0005_0.1_9.999999999999999e-05_1.0,0.0005,0.1,9.999999999999999e-05,1.0,9544311.61273335
350,SVR_0.0005_0.1_9.999999999999999e-05_10.0,0.0005,0.1,9.999999999999999e-05,10.0,9544311.61273335
351,SVR_0.0005_0.1_9.999999999999999e-05_100.0,0.0005,0.1,9.999999999999999e-05,100.0,9544311.612733359
352,SVR_0.0005_0.1_0.001_1e-05,0.0005,0.1,0.001,1e-05,9544311.61273335
353,SVR_0.0005_0.1_0.001_0.0001,0.0005,0.1,0.001,0.0001,9544311.61273335
354,SVR_0.0005_0.1_0.001_0.001,0.0005,0.1,0.001,0.001,9544311.61273335
355,SVR_0.0005_0.1_0.001_0.01,0.0005,0.1,0.001,0.01,9544311.61273335
356,SVR_0.0005_0.1_0.001_0.1,0.0005,0.1,0.001,0.1,9544311.61273335
357,SVR_0.0005_0.1_0.001_1.0,0.0005,0.1,0.001,1.0,9544311.61273335
358,SVR_0.0005_0.1_0.001_10.0,0.0005,0.1,0.001,10.0,9544311.61273335
359,SVR_0.0005_0.1_0.001_100.0,0.0005,0.1,0.001,100.0,9544311.612733359
360,SVR_0.0005_0.1_0.01_1e-05,0.0005,0.1,0.01,1e-05,9544311.61273335
361,SVR_0.0005_0.1_0.01_0.0001,0.0005,0.1,0.01,0.0001,9544311.61273335
362,SVR_0.0005_0.1_0.01_0.001,0.0005,0.1,0.01,0.001,9544311.61273335
363,SVR_0.0005_0.1_0.01_0.01,0.0005,0.1,0.01,0.01,9544311.61273335
364,SVR_0.0005_0.1_0.01_0.1,0.0005,0.1,0.01,0.1,9544311.61273335
365,SVR_0.0005_0.1_0.01_1.0,0.0005,0.1,0.01,1.0,9544311.61273335
366,SVR_0.0005_0.1_0.01_10.0,0.0005,0.1,0.01,10.0,9544311.61273335
367,SVR_0.0005_0.1_0.01_100.0,0.0005,0.1,0.01,100.0,9544311.612733359
368,SVR_0.0005_0.1_0.1_1e-05,0.0005,0.1,0.1,1e-05,9544311.61273335
369,SVR_0.0005_0.1_0.1_0.0001,0.0005,0.1,0.1,0.0001,9544311.61273335
370,SVR_0.0005_0.1_0.1_0.001,0.0005,0.1,0.1,0.001,9544311.61273335
371,SVR_0.0005_0.1_0.1_0.01,0.0005,0.1,0.1,0.01,9544311.61273335
372,SVR_0.0005_0.1_0.1_0.1,0.0005,0.1,0.1,0.1,9544311.61273335
373,SVR_0.0005_0.1_0.1_1.0,0.0005,0.1,0.1,1.0,9544311.61273335
374,SVR_0.0005_0.1_0.1_10.0,0.0005,0.1,0.1,10.0,9544311.61273335
375,SVR_0.0005_0.1_0.1_100.0,0.0005,0.1,0.1,100.0,9544311.612733359
376,SVR_0.0005_0.1_1.0_1e-05,0.0005,0.1,1.0,1e-05,9544311.61273335
377,SVR_0.0005_0.1_1.0_0.0001,0.0005,0.1,1.0,0.0001,9544311.61273335
378,SVR_0.0005_0.1_1.0_0.001,0.0005,0.1,1.0,0.001,9544311.61273335
379,SVR_0.0005_0.1_1.0_0.01,0.0005,0.1,1.0,0.01,9544311.61273335
380,SVR_0.0005_0.1_1.0_0.1,0.0005,0.1,1.0,0.1,9544311.61273335
381,SVR_0.0005_0.1_1.0_1.0,0.0005,0.1,1.0,1.0,9544311.61273335
382,SVR_0.0005_0.1_1.0_10.0,0.0005,0.1,1.0,10.0,9544311.61273335
383,SVR_0.0005_0.1_1.0_100.0,0.0005,0.1,1.0,100.0,9544311.612733359
384,SVR_0.0005_0.1_10.0_1e-05,0.0005,0.1,10.0,1e-05,9544311.61273335
385,SVR_0.0005_0.1_10.0_0.0001,0.0005,0.1,10.0,0.0001,9544311.61273335
386,SVR_0.0005_0.1_10.0_0.001,0.0005,0.1,10.0,0.001,9544311.61273335
387,SVR_0.0005_0.1_10.0_0.01,0.0005,0.1,10.0,0.01,9544311.61273335
388,SVR_0.0005_0.1_10.0_0.1,0.0005,0.1,10.0,0.1,9544311.61273335
389,SVR_0.0005_0.1_10.0_1.0,0.0005,0.1,10.0,1.0,9544311.61273335
390,SVR_0.0005_0.1_10.0_10.0,0.0005,0.1,10.0,10.0,9544311.612733353
391,SVR_0.0005_0.1_10.0_100.0,0.0005,0.1,10.0,100.0,9544311.61273336
392,SVR_0.0005_0.1_100.0_1e-05,0.0005,0.1,100.0,1e-05,9544329.612733323
393,SVR_0.0005_0.1_100.0_0.0001,0.0005,0.1,100.0,0.0001,9544329.612733323
394,SVR_0.0005_0.1_100.0_0.001,0.0005,0.1,100.0,0.001,9544329.612733323
395,SVR_0.0005_0.1_100.0_0.01,0.0005,0.1,100.0,0.01,9544329.612733323
396,SVR_0.0005_0.1_100.0_0.1,0.0005,0.1,100.0,0.1,9544329.612733323
397,SVR_0.0005_0.1_100.0_1.0,0.0005,0.1,100.0,1.0,9544329.612733323
398,SVR_0.0005_0.1_100.0_10.0,0.0005,0.1,100.0,10.0,9544329.612733323
399,SVR_0.0005_0.1_100.0_100.0,0.0005,0.1,100.0,100.0,9544314.612733364
400,SVR_0.0005_1.0_1e-07_1e-05,0.0005,1.0,1e-07,1e-05,9544311.612733545
401,SVR_0.0005_1.0_1e-07_0.0001,0.0005,1.0,1e-07,0.0001,9544311.612733545
402,SVR_0.0005_1.0_1e-07_0.001,0.0005,1.0,1e-07,0.001,9544311.612733545
403,SVR_0.0005_1.0_1e-07_0.01,0.0005,1.0,1e-07,0.01,9544311.612733545
404,SVR_0.0005_1.0_1e-07_0.1,0.0005,1.0,1e-07,0.1,9544311.612733545
405,SVR_0.0005_1.0_1e-07_1.0,0.0005,1.0,1e-07,1.0,9544311.612733545
406,SVR_0.0005_1.0_1e-07_10.0,0.0005,1.0,1e-07,10.0,9544311.612733545
407,SVR_0.0005_1.0_1e-07_100.0,0.0005,1.0,1e-07,100.0,9544311.612733498
408,SVR_0.0005_1.0_1e-06_1e-05,0.0005,1.0,1e-06,1e-05,9544311.612733545
409,SVR_0.0005_1.0_1e-06_0.0001,0.0005,1.0,1e-06,0.0001,9544311.612733545
410,SVR_0.0005_1.0_1e-06_0.001,0.0005,1.0,1e-06,0.001,9544311.612733545
411,SVR_0.0005_1.0_1e-06_0.01,0.0005,1.0,1e-06,0.01,9544311.612733545
412,SVR_0.0005_1.0_1e-06_0.1,0.0005,1.0,1e-06,0.1,9544311.612733545
413,SVR_0.0005_1.0_1e-06_1.0,0.0005,1.0,1e-06,1.0,9544311.612733545
414,SVR_0.0005_1.0_1e-06_10.0,0.0005,1.0,1e-06,10.0,9544311.612733545
415,SVR_0.0005_1.0_1e-06_100.0,0.0005,1.0,1e-06,100.0,9544311.612733498
416,SVR_0.0005_1.0_9.999999999999999e-06_1e-05,0.0005,1.0,9.999999999999999e-06,1e-05,9544311.612733545
417,SVR_0.0005_1.0_9.999999999999999e-06_0.0001,0.0005,1.0,9.999999999999999e-06,0.0001,9544311.612733545
418,SVR_0.0005_1.0_9.999999999999999e-06_0.001,0.0005,1.0,9.999999999999999e-06,0.001,9544311.612733545
419,SVR_0.0005_1.0_9.999999999999999e-06_0.01,0.0005,1.0,9.999999999999999e-06,0.01,9544311.612733545
420,SVR_0.0005_1.0_9.999999999999999e-06_0.1,0.0005,1.0,9.999999999999999e-06,0.1,9544311.612733545
421,SVR_0.0005_1.0_9.999999999999999e-06_1.0,0.0005,1.0,9.999999999999999e-06,1.0,9544311.612733545
422,SVR_0.0005_1.0_9.999999999999999e-06_10.0,0.0005,1.0,9.999999999999999e-06,10.0,9544311.612733545
423,SVR_0.0005_1.0_9.999999999999999e-06_100.0,0.0005,1.0,9.999999999999999e-06,100.0,9544311.612733498
424,SVR_0.0005_1.0_9.999999999999999e-05_1e-05,0.0005,1.0,9.999999999999999e-05,1e-05,9544311.612733545
425,SVR_0.0005_1.0_9.999999999999999e-05_0.0001,0.0005,1.0,9.999999999999999e-05,0.0001,9544311.612733545
426,SVR_0.0005_1.0_9.999999999999999e-05_0.001,0.0005,1.0,9.999999999999999e-05,0.001,9544311.612733545
427,SVR_0.0005_1.0_9.999999999999999e-05_0.01,0.0005,1.0,9.999999999999999e-05,0.01,9544311.612733545
428,SVR_0.0005_1.0_9.999999999999999e-05_0.1,0.0005,1.0,9.999999999999999e-05,0.1,9544311.612733545
429,SVR_0.0005_1.0_9.999999999999999e-05_1.0,0.0005,1.0,9.999999999999999e-05,1.0,9544311.612733545
430,SVR_0.0005_1.0_9.999999999999999e-05_10.0,0.0005,1.0,9.999999999999999e-05,10.0,9544311.612733545
431,SVR_0.0005_1.0_9.999999999999999e-05_100.0,0.0005,1.0,9.999999999999999e-05,100.0,9544311.612733498
432,SVR_0.0005_1.0_0.001_1e-05,0.0005,1.0,0.001,1e-05,9544311.612733545
433,SVR_0.0005_1.0_0.001_0.0001,0.0005,1.0,0.001,0.0001,9544311.612733545
434,SVR_0.0005_1.0_0.001_0.001,0.0005,1.0,0.001,0.001,9544311.612733545
435,SVR_0.0005_1.0_0.001_0.01,0.0005,1.0,0.001,0.01,9544311.612733545
436,SVR_0.0005_1.0_0.001_0.1,0.0005,1.0,0.001,0.1,9544311.612733545
437,SVR_0.0005_1.0_0.001_1.0,0.0005,1.0,0.001,1.0,9544311.612733545
438,SVR_0.0005_1.0_0.001_10.0,0.0005,1.0,0.001,10.0,9544311.612733545
439,SVR_0.0005_1.0_0.001_100.0,0.0005,1.0,0.001,100.0,9544311.612733498
440,SVR_0.0005_1.0_0.01_1e-05,0.0005,1.0,0.01,1e-05,9544311.612733545
441,SVR_0.0005_1.0_0.01_0.0001,0.0005,1.0,0.01,0.0001,9544311.612733545
442,SVR_0.0005_1.0_0.01_0.001,0.0005,1.0,0.01,0.001,9544311.612733545
443,SVR_0.0005_1.0_0.01_0.01,0.0005,1.0,0.01,0.01,9544311.612733545
444,SVR_0.0005_1.0_0.01_0.1,0.0005,1.0,0.01,0.1,9544311.612733545
445,SVR_0.0005_1.0_0.01_1.0,0.0005,1.0,0.01,1.0,9544311.612733545
446,SVR_0.0005_1.0_0.01_10.0,0.0005,1.0,0.01,10.0,9544311.612733545
447,SVR_0.0005_1.0_0.01_100.0,0.0005,1.0,0.01,100.0,9544311.612733498
448,SVR_0.0005_1.0_0.1_1e-05,0.0005,1.0,0.1,1e-05,9544311.612733545
449,SVR_0.0005_1.0_0.1_0.0001,0.0005,1.0,0.1,0.0001,9544311.612733545
450,SVR_0.0005_1.0_0.1_0.001,0.0005,1.0,0.1,0.001,9544311.612733545
451,SVR_0.0005_1.0_0.1_0.01,0.0005,1.0,0.1,0.01,9544311.612733545
452,SVR_0.0005_1.0_0.1_0.1,0.0005,1.0,0.1,0.1,9544311.612733545
453,SVR_0.0005_1.0_0.1_1.0,0.0005,1.0,0.1,1.0,9544311.612733545
454,SVR_0.0005_1.0_0.1_10.0,0.0005,1.0,0.1,10.0,9544311.612733545
455,SVR_0.0005_1.0_0.1_100.0,0.0005,1.0,0.1,100.0,9544311.612733498
456,SVR_0.0005_1.0_1.0_1e-05,0.0005,1.0,1.0,1e-05,9544311.612733545
457,SVR_0.0005_1.0_1.0_0.0001,0.0005,1.0,1.0,0.0001,9544311.612733545
458,SVR_0.0005_1.0_1.0_0.001,0.0005,1.0,1.0,0.001,9544311.612733545
459,SVR_0.0005_1.0_1.0_0.01,0.0005,1.0,1.0,0.01,9544311.612733545
460,SVR_0.0005_1.0_1.0_0.1,0.0005,1.0,1.0,0.1,9544311.612733545
461,SVR_0.0005_1.0_1.0_1.0,0.0005,1.0,1.0,1.0,9544311.612733545
462,SVR_0.0005_1.0_1.0_10.0,0.0005,1.0,1.0,10.0,9544311.612733545
463,SVR_0.0005_1.0_1.0_100.0,0.0005,1.0,1.0,100.0,9544311.612733498
464,SVR_0.0005_1.0_10.0_1e-05,0.0005,1.0,10.0,1e-05,9544311.612733545
465,SVR_0.0005_1.0_10.0_0.0001,0.0005,1.0,10.0,0.0001,9544311.612733545
466,SVR_0.0005_1.0_10.0_0.001,0.0005,1.0,10.0,0.001,9544311.612733545
467,SVR_0.0005_1.0_10.0_0.01,0.0005,1.0,10.0,0.01,9544311.612733545
468,SVR_0.0005_1.0_10.0_0.1,0.0005,1.0,10.0,0.1,9544311.612733545
469,SVR_0.0005_1.0_10.0_1.0,0.0005,1.0,10.0,1.0,9544311.612733545
470,SVR_0.0005_1.0_10.0_10.0,0.0005,1.0,10.0,10.0,9544311.612733545
471,SVR_0.0005_1.0_10.0_100.0,0.0005,1.0,10.0,100.0,9544311.612733416
472,SVR_0.0005_1.0_100.0_1e-05,0.0005,1.0,100.0,1e-05,9544329.6127332
473,SVR_0.0005_1.0_100.0_0.0001,0.0005,1.0,100.0,0.0001,9544329.6127332
474,SVR_0.0005_1.0_100.0_0.001,0.0005,1.0,100.0,0.001,9544329.6127332
475,SVR_0.0005_1.0_100.0_0.01,0.0005,1.0,100.0,0.01,9544329.6127332
476,SVR_0.0005_1.0_100.0_0.1,0.0005,1.0,100.0,0.1,9544329.6127332
477,SVR_0.0005_1.0_100.0_1.0,0.0005,1.0,100.0,1.0,9544329.6127332
478,SVR_0.0005_1.0_100.0_10.0,0.0005,1.0,100.0,10.0,9544329.6127332
479,SVR_0.0005_1.0_100.0_100.0,0.0005,1.0,100.0,100.0,9544311.612733526
480,SVR_0.0005_10.0_1e-07_1e-05,0.0005,10.0,1e-07,1e-05,9544311.6127346
481,SVR_0.0005_10.0_1e-07_0.0001,0.0005,10.0,1e-07,0.0001,9544311.6127346
482,SVR_0.0005_10.0_1e-07_0.001,0.0005,10.0,1e-07,0.001,9544311.6127346
483,SVR_0.0005_10.0_1e-07_0.01,0.0005,10.0,1e-07,0.01,9544311.6127346
484,SVR_0.0005_10.0_1e-07_0.1,0.0005,10.0,1e-07,0.1,9544311.6127346
485,SVR_0.0005_10.0_1e-07_1.0,0.0005,10.0,1e-07,1.0,9544311.6127346
486,SVR_0.0005_10.0_1e-07_10.0,0.0005,10.0,1e-07,10.0,9544311.6127346
487,SVR_0.0005_10.0_1e-07_100.0,0.0005,10.0,1e-07,100.0,9544311.612734137
488,SVR_0.0005_10.0_1e-06_1e-05,0.0005,10.0,1e-06,1e-05,9544311.6127346
489,SVR_0.0005_10.0_1e-06_0.0001,0.0005,10.0,1e-06,0.0001,9544311.6127346
490,SVR_0.0005_10.0_1e-06_0.001,0.0005,10.0,1e-06,0.001,9544311.6127346
491,SVR_0.0005_10.0_1e-06_0.01,0.0005,10.0,1e-06,0.01,9544311.6127346
492,SVR_0.0005_10.0_1e-06_0.1,0.0005,10.0,1e-06,0.1,9544311.6127346
493,SVR_0.0005_10.0_1e-06_1.0,0.0005,10.0,1e-06,1.0,9544311.6127346
494,SVR_0.0005_10.0_1e-06_10.0,0.0005,10.0,1e-06,10.0,9544311.6127346
495,SVR_0.0005_10.0_1e-06_100.0,0.0005,10.0,1e-06,100.0,9544311.612734137
496,SVR_0.0005_10.0_9.999999999999999e-06_1e-05,0.0005,10.0,9.999999999999999e-06,1e-05,9544311.6127346
497,SVR_0.0005_10.0_9.999999999999999e-06_0.0001,0.0005,10.0,9.999999999999999e-06,0.0001,9544311.6127346
498,SVR_0.0005_10.0_9.999999999999999e-06_0.001,0.0005,10.0,9.999999999999999e-06,0.001,9544311.6127346
499,SVR_0.0005_10.0_9.999999999999999e-06_0.01,0.0005,10.0,9.999999999999999e-06,0.01,9544311.6127346
500,SVR_0.0005_10.0_9.999999999999999e-06_0.1,0.0005,10.0,9.999999999999999e-06,0.1,9544311.6127346
501,SVR_0.0005_10.0_9.999999999999999e-06_1.0,0.0005,10.0,9.999999999999999e-06,1.0,9544311.6127346
502,SVR_0.0005_10.0_9.999999999999999e-06_10.0,0.0005,10.0,9.999999999999999e-06,10.0,9544311.6127346
503,SVR_0.0005_10.0_9.999999999999999e-06_100.0,0.0005,10.0,9.999999999999999e-06,100.0,9544311.612734137
504,SVR_0.0005_10.0_9.999999999999999e-05_1e-05,0.0005,10.0,9.999999999999999e-05,1e-05,9544311.6127346
505,SVR_0.0005_10.0_9.999999999999999e-05_0.0001,0.0005,10.0,9.999999999999999e-05,0.0001,9544311.6127346
506,SVR_0.0005_10.0_9.999999999999999e-05_0.001,0.0005,10.0,9.999999999999999e-05,0.001,9544311.6127346
507,SVR_0.0005_10.0_9.999999999999999e-05_0.01,0.0005,10.0,9.999999999999999e-05,0.01,9544311.6127346
508,SVR_0.0005_10.0_9.999999999999999e-05_0.1,0.0005,10.0,9.999999999999999e-05,0.1,9544311.6127346
509,SVR_0.0005_10.0_9.999999999999999e-05_1.0,0.0005,10.0,9.999999999999999e-05,1.0,9544311.6127346
510,SVR_0.0005_10.0_9.999999999999999e-05_10.0,0.0005,10.0,9.999999999999999e-05,10.0,9544311.6127346
511,SVR_0.0005_10.0_9.999999999999999e-05_100.0,0.0005,10.0,9.999999999999999e-05,100.0,9544311.612734137
512,SVR_0.0005_10.0_0.001_1e-05,0.0005,10.0,0.001,1e-05,9544311.6127346
513,SVR_0.0005_10.0_0.001_0.0001,0.0005,10.0,0.001,0.0001,9544311.6127346
514,SVR_0.0005_10.0_0.001_0.001,0.0005,10.0,0.001,0.001,9544311.6127346
515,SVR_0.0005_10.0_0.001_0.01,0.0005,10.0,0.001,0.01,9544311.6127346
516,SVR_0.0005_10.0_0.001_0.1,0.0005,10.0,0.001,0.1,9544311.6127346
517,SVR_0.0005_10.0_0.001_1.0,0.0005,10.0,0.001,1.0,9544311.6127346
518,SVR_0.0005_10.0_0.001_10.0,0.0005,10.0,0.001,10.0,9544311.6127346
519,SVR_0.0005_10.0_0.001_100.0,0.0005,10.0,0.001,100.0,9544311.612734137
520,SVR_0.0005_10.0_0.01_1e-05,0.0005,10.0,0.01,1e-05,9544311.6127346
521,SVR_0.0005_10.0_0.01_0.0001,0.0005,10.0,0.01,0.0001,9544311.6127346
522,SVR_0.0005_10.0_0.01_0.001,0.0005,10.0,0.01,0.001,9544311.6127346
523,SVR_0.0005_10.0_0.01_0.01,0.0005,10.0,0.01,0.01,9544311.6127346
524,SVR_0.0005_10.0_0.01_0.1,0.0005,10.0,0.01,0.1,9544311.6127346
525,SVR_0.0005_10.0_0.01_1.0,0.0005,10.0,0.01,1.0,9544311.6127346
526,SVR_0.0005_10.0_0.01_10.0,0.0005,10.0,0.01,10.0,9544311.6127346
527,SVR_0.0005_10.0_0.01_100.0,0.0005,10.0,0.01,100.0,9544311.612734137
